,fips,year,MeanLifeExpectency,Estimated
1722,34005,2015,79.61850644,79.35782767788731
1723,34007,2015,77.75235263,78.15358675227755
1724,34009,2015,77.53646471,77.85544180772034
1725,34011,2015,76.17816591,77.66509381867894
1726,34013,2015,79.17571045,80.48090317405153
1727,34015,2015,78.27398375,77.95724662238237
1728,34017,2015,81.28556219,81.52289178326696
1729,34019,2015,82.74560081,79.80676632895468
1730,34021,2015,80.12264281,80.00848038586865
1731,34023,2015,81.37564033,80.5845087280974
1732,34025,2015,80.53362834,80.29823649360566
1733,34027,2015,82.32619933,79.8890185996225
1734,34029,2015,79.16834147,79.57631190973967
1735,34031,2015,80.25770975,80.82756268385799
1736,34033,2015,76.73902301,77.52645812158593
1737,34035,2015,82.28505121,80.7594503089555
